fare_id,origin_stop_id,destination_stop_id,origin_station_name,destination_station_name,origin_chart_label,destination_chart_label,token_fare,discounted_fare,currency,agency_id,effective_date,source_id
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_WASHERMENPET,METRO_THOUSAND_LIGHTS,METRO_WASHERMENPET,Thousand Lights,Washermenpet,THOUSAND LIGHTS,WASHERMENPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_SIR_THIYAGARAYA_COLLEGE,METRO_THOUSAND_LIGHTS,METRO_SIR_THIYAGARAYA_COLLEGE,Thousand Lights,Sir Theagaraya College,THOUSAND LIGHTS,THYAGARAYA COLLEGE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_TONDIARPET,METRO_THOUSAND_LIGHTS,METRO_TONDIARPET,Thousand Lights,Tondiarpet,THOUSAND LIGHTS,TONDIARPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_NEW_WASHERMENPET,METRO_THOUSAND_LIGHTS,METRO_NEW_WASHERMENPET,Thousand Lights,New Washermenpet,THOUSAND LIGHTS,NEW WASHERMENPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_TOLLGATE,METRO_THOUSAND_LIGHTS,METRO_TOLLGATE,Thousand Lights,Tollgate,THOUSAND LIGHTS,TOLL GATE,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_KALADIPET,METRO_THOUSAND_LIGHTS,METRO_KALADIPET,Thousand Lights,Kaladipet,THOUSAND LIGHTS,KALADIPET,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_THIRUVOTTRIYUR_THERADI,METRO_THOUSAND_LIGHTS,METRO_THIRUVOTTRIYUR_THERADI,Thousand Lights,Thiruvottiyur Theradi,THOUSAND LIGHTS,THIRUVOTRIYUR THEREDI,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_THIRUVOTRIYUR,METRO_THOUSAND_LIGHTS,METRO_THIRUVOTRIYUR,Thousand Lights,Thiruvottriyur,THOUSAND LIGHTS,THIRUVOTRIYUR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_WIMCO_NAGAR_6738,METRO_THOUSAND_LIGHTS,METRO_WIMCO_NAGAR_6738,Thousand Lights,Wimco Nagar,THOUSAND LIGHTS,WIMCO NAGAR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_WIMCO_NAGAR,METRO_THOUSAND_LIGHTS,METRO_WIMCO_NAGAR,Thousand Lights,Wimco Nagar Depot,THOUSAND LIGHTS,WIMCO NAGAR DEPOT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_EKKATTUTHANGAL,METRO_THOUSAND_LIGHTS,METRO_EKKATTUTHANGAL,Thousand Lights,Ekkattuthangal,THOUSAND LIGHTS,EKKATTUTHANGAL,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_ASHOK_NAGAR,METRO_THOUSAND_LIGHTS,METRO_ASHOK_NAGAR,Thousand Lights,Ashok Nagar,THOUSAND LIGHTS,ASHOK NAGAR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_VADAPALANI,METRO_THOUSAND_LIGHTS,METRO_VADAPALANI,Thousand Lights,Vadapalani,THOUSAND LIGHTS,VADAPALANI,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_ARUMBAKKAM,METRO_THOUSAND_LIGHTS,METRO_ARUMBAKKAM,Thousand Lights,Arumbakkam,THOUSAND LIGHTS,ARUMBAKKAM,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,METRO_THOUSAND_LIGHTS,METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,Thousand Lights,Puratchi Thalaivi Dr.J.Jayalalithaa CMBT Metro,THOUSAND LIGHTS,PURATCHI THALAIVI DR.J.JAYALALITHAA CMBT METRO,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_KOYAMBEDU,METRO_THOUSAND_LIGHTS,METRO_KOYAMBEDU,Thousand Lights,Koyambedu,THOUSAND LIGHTS,KOYAMBEDU,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_THIRUMANGALAM,METRO_THOUSAND_LIGHTS,METRO_THIRUMANGALAM,Thousand Lights,Thirumangalam,THOUSAND LIGHTS,THIRUMANGALAM,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_ANNA_NAGAR_TOWER,METRO_THOUSAND_LIGHTS,METRO_ANNA_NAGAR_TOWER,Thousand Lights,Anna Nagar Tower,THOUSAND LIGHTS,ANNA NAGAR TOWER,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_ANNA_NAGAR_EAST,METRO_THOUSAND_LIGHTS,METRO_ANNA_NAGAR_EAST,Thousand Lights,Anna Nagar East,THOUSAND LIGHTS,ANNA NAGAR EAST,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_SHENOY_NAGAR,METRO_THOUSAND_LIGHTS,METRO_SHENOY_NAGAR,Thousand Lights,Shenoy Nagar,THOUSAND LIGHTS,SHENOY NAGAR,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_PACHAIYAPPA_S_COLLEGE,METRO_THOUSAND_LIGHTS,METRO_PACHAIYAPPA_S_COLLEGE,Thousand Lights,Pachaiyappa's College,THOUSAND LIGHTS,PACHIAPPAS COLLEGE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_KILPAUK,METRO_THOUSAND_LIGHTS,METRO_KILPAUK,Thousand Lights,Kilpauk,THOUSAND LIGHTS,KILPAUK,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_NEHRU_PARK,METRO_THOUSAND_LIGHTS,METRO_NEHRU_PARK,Thousand Lights,Nehru Park,THOUSAND LIGHTS,NEHRU PARK,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_EGMORE,METRO_THOUSAND_LIGHTS,METRO_EGMORE,Thousand Lights,Egmore,THOUSAND LIGHTS,EGMORE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_THOUSAND_LIGHTS_TO_METRO_ST__THOMAS_MOUNT,METRO_THOUSAND_LIGHTS,METRO_ST__THOMAS_MOUNT,Thousand Lights,St. Thomas Mount,THOUSAND LIGHTS,ST. THOMAS MOUNT,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_CHENNAI_INTERNATIONAL_AIRPORT,METRO_LIC,METRO_CHENNAI_INTERNATIONAL_AIRPORT,LIC,Chennai International Airport,LIC,AIRPORT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_MEENAMBAKKAM,METRO_LIC,METRO_MEENAMBAKKAM,LIC,Meenambakkam,LIC,MEENAMBAKKAM,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_OTA_NANGANALLUR_ROAD,METRO_LIC,METRO_OTA_NANGANALLUR_ROAD,LIC,OTA-Nanganallur Road,LIC,NANGANALLUR ROAD,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_ARIGNAR_ANNA_ALANDUR,METRO_LIC,METRO_ARIGNAR_ANNA_ALANDUR,LIC,Arignar Anna Alandur Metro,LIC,ARIGNAR ANNA ALANDUR METRO,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_GUINDY,METRO_LIC,METRO_GUINDY,LIC,Guindy,LIC,GUINDY,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_LITTLE_MOUNT,METRO_LIC,METRO_LITTLE_MOUNT,LIC,Little Mount,LIC,LITTLE MOUNT,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_SAIDAPET,METRO_LIC,METRO_SAIDAPET,LIC,Saidapet Metro,LIC,SAIDAPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_NANDANAM,METRO_LIC,METRO_NANDANAM,LIC,Nandanam,LIC,NANDANAM,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_TEYNAMPET,METRO_LIC,METRO_TEYNAMPET,LIC,Teynampet,LIC,TEYNAMPET,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_AG___8211__DMS,METRO_LIC,METRO_AG___8211__DMS,LIC,AG – DMS,LIC,AG-DMS,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_THOUSAND_LIGHTS,METRO_LIC,METRO_THOUSAND_LIGHTS,LIC,Thousand Lights,LIC,THOUSAND LIGHTS,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_LIC,METRO_LIC,METRO_LIC,LIC,LIC,LIC,LIC,0.0,0.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_GOVERNMENT_ESTATE,METRO_LIC,METRO_GOVERNMENT_ESTATE,LIC,Government Estate,LIC,GOVERNMENT ESTATE,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,METRO_LIC,METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,LIC,Puratchi Thalaivar Dr. M.G.Ramachandran Central Metro,LIC,PURATCHI THALAIVAR DR.M.G.RAMACHANDRAN CENTRAL METRO,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_HIGHCOURT,METRO_LIC,METRO_HIGHCOURT,LIC,Highcourt,LIC,HIGH COURT,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_MANNADI,METRO_LIC,METRO_MANNADI,LIC,Mannadi,LIC,MANNADI,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_WASHERMENPET,METRO_LIC,METRO_WASHERMENPET,LIC,Washermenpet,LIC,WASHERMENPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_SIR_THIYAGARAYA_COLLEGE,METRO_LIC,METRO_SIR_THIYAGARAYA_COLLEGE,LIC,Sir Theagaraya College,LIC,THYAGARAYA COLLEGE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_TONDIARPET,METRO_LIC,METRO_TONDIARPET,LIC,Tondiarpet,LIC,TONDIARPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_NEW_WASHERMENPET,METRO_LIC,METRO_NEW_WASHERMENPET,LIC,New Washermenpet,LIC,NEW WASHERMENPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_TOLLGATE,METRO_LIC,METRO_TOLLGATE,LIC,Tollgate,LIC,TOLL GATE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_KALADIPET,METRO_LIC,METRO_KALADIPET,LIC,Kaladipet,LIC,KALADIPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_THIRUVOTTRIYUR_THERADI,METRO_LIC,METRO_THIRUVOTTRIYUR_THERADI,LIC,Thiruvottiyur Theradi,LIC,THIRUVOTRIYUR THEREDI,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_THIRUVOTRIYUR,METRO_LIC,METRO_THIRUVOTRIYUR,LIC,Thiruvottriyur,LIC,THIRUVOTRIYUR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_WIMCO_NAGAR_6738,METRO_LIC,METRO_WIMCO_NAGAR_6738,LIC,Wimco Nagar,LIC,WIMCO NAGAR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_WIMCO_NAGAR,METRO_LIC,METRO_WIMCO_NAGAR,LIC,Wimco Nagar Depot,LIC,WIMCO NAGAR DEPOT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_EKKATTUTHANGAL,METRO_LIC,METRO_EKKATTUTHANGAL,LIC,Ekkattuthangal,LIC,EKKATTUTHANGAL,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_ASHOK_NAGAR,METRO_LIC,METRO_ASHOK_NAGAR,LIC,Ashok Nagar,LIC,ASHOK NAGAR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_VADAPALANI,METRO_LIC,METRO_VADAPALANI,LIC,Vadapalani,LIC,VADAPALANI,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_ARUMBAKKAM,METRO_LIC,METRO_ARUMBAKKAM,LIC,Arumbakkam,LIC,ARUMBAKKAM,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,METRO_LIC,METRO_PURATCHI_THALAIVI_DR_J_JAYALALITHAA_CMBT,LIC,Puratchi Thalaivi Dr.J.Jayalalithaa CMBT Metro,LIC,PURATCHI THALAIVI DR.J.JAYALALITHAA CMBT METRO,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_KOYAMBEDU,METRO_LIC,METRO_KOYAMBEDU,LIC,Koyambedu,LIC,KOYAMBEDU,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_THIRUMANGALAM,METRO_LIC,METRO_THIRUMANGALAM,LIC,Thirumangalam,LIC,THIRUMANGALAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_ANNA_NAGAR_TOWER,METRO_LIC,METRO_ANNA_NAGAR_TOWER,LIC,Anna Nagar Tower,LIC,ANNA NAGAR TOWER,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_ANNA_NAGAR_EAST,METRO_LIC,METRO_ANNA_NAGAR_EAST,LIC,Anna Nagar East,LIC,ANNA NAGAR EAST,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_SHENOY_NAGAR,METRO_LIC,METRO_SHENOY_NAGAR,LIC,Shenoy Nagar,LIC,SHENOY NAGAR,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_PACHAIYAPPA_S_COLLEGE,METRO_LIC,METRO_PACHAIYAPPA_S_COLLEGE,LIC,Pachaiyappa's College,LIC,PACHIAPPAS COLLEGE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_KILPAUK,METRO_LIC,METRO_KILPAUK,LIC,Kilpauk,LIC,KILPAUK,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_NEHRU_PARK,METRO_LIC,METRO_NEHRU_PARK,LIC,Nehru Park,LIC,NEHRU PARK,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_EGMORE,METRO_LIC,METRO_EGMORE,LIC,Egmore,LIC,EGMORE,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_LIC_TO_METRO_ST__THOMAS_MOUNT,METRO_LIC,METRO_ST__THOMAS_MOUNT,LIC,St. Thomas Mount,LIC,ST. THOMAS MOUNT,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_CHENNAI_INTERNATIONAL_AIRPORT,METRO_GOVERNMENT_ESTATE,METRO_CHENNAI_INTERNATIONAL_AIRPORT,Government Estate,Chennai International Airport,GOVERNMENT ESTATE,AIRPORT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_MEENAMBAKKAM,METRO_GOVERNMENT_ESTATE,METRO_MEENAMBAKKAM,Government Estate,Meenambakkam,GOVERNMENT ESTATE,MEENAMBAKKAM,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_OTA_NANGANALLUR_ROAD,METRO_GOVERNMENT_ESTATE,METRO_OTA_NANGANALLUR_ROAD,Government Estate,OTA-Nanganallur Road,GOVERNMENT ESTATE,NANGANALLUR ROAD,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_ARIGNAR_ANNA_ALANDUR,METRO_GOVERNMENT_ESTATE,METRO_ARIGNAR_ANNA_ALANDUR,Government Estate,Arignar Anna Alandur Metro,GOVERNMENT ESTATE,ARIGNAR ANNA ALANDUR METRO,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_GUINDY,METRO_GOVERNMENT_ESTATE,METRO_GUINDY,Government Estate,Guindy,GOVERNMENT ESTATE,GUINDY,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_LITTLE_MOUNT,METRO_GOVERNMENT_ESTATE,METRO_LITTLE_MOUNT,Government Estate,Little Mount,GOVERNMENT ESTATE,LITTLE MOUNT,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_SAIDAPET,METRO_GOVERNMENT_ESTATE,METRO_SAIDAPET,Government Estate,Saidapet Metro,GOVERNMENT ESTATE,SAIDAPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_NANDANAM,METRO_GOVERNMENT_ESTATE,METRO_NANDANAM,Government Estate,Nandanam,GOVERNMENT ESTATE,NANDANAM,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_TEYNAMPET,METRO_GOVERNMENT_ESTATE,METRO_TEYNAMPET,Government Estate,Teynampet,GOVERNMENT ESTATE,TEYNAMPET,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_AG___8211__DMS,METRO_GOVERNMENT_ESTATE,METRO_AG___8211__DMS,Government Estate,AG – DMS,GOVERNMENT ESTATE,AG-DMS,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_THOUSAND_LIGHTS,METRO_GOVERNMENT_ESTATE,METRO_THOUSAND_LIGHTS,Government Estate,Thousand Lights,GOVERNMENT ESTATE,THOUSAND LIGHTS,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_LIC,METRO_GOVERNMENT_ESTATE,METRO_LIC,Government Estate,LIC,GOVERNMENT ESTATE,LIC,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_GOVERNMENT_ESTATE,METRO_GOVERNMENT_ESTATE,METRO_GOVERNMENT_ESTATE,Government Estate,Government Estate,GOVERNMENT ESTATE,GOVERNMENT ESTATE,0.0,0.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,METRO_GOVERNMENT_ESTATE,METRO_PURATCHI_THALAIVAR_DR__M_G_RAMACHANDRAN_CENTRAL,Government Estate,Puratchi Thalaivar Dr. M.G.Ramachandran Central Metro,GOVERNMENT ESTATE,PURATCHI THALAIVAR DR.M.G.RAMACHANDRAN CENTRAL METRO,10.0,8.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_HIGHCOURT,METRO_GOVERNMENT_ESTATE,METRO_HIGHCOURT,Government Estate,Highcourt,GOVERNMENT ESTATE,HIGH COURT,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_MANNADI,METRO_GOVERNMENT_ESTATE,METRO_MANNADI,Government Estate,Mannadi,GOVERNMENT ESTATE,MANNADI,20.0,16.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_WASHERMENPET,METRO_GOVERNMENT_ESTATE,METRO_WASHERMENPET,Government Estate,Washermenpet,GOVERNMENT ESTATE,WASHERMENPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_SIR_THIYAGARAYA_COLLEGE,METRO_GOVERNMENT_ESTATE,METRO_SIR_THIYAGARAYA_COLLEGE,Government Estate,Sir Theagaraya College,GOVERNMENT ESTATE,THYAGARAYA COLLEGE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_TONDIARPET,METRO_GOVERNMENT_ESTATE,METRO_TONDIARPET,Government Estate,Tondiarpet,GOVERNMENT ESTATE,TONDIARPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_NEW_WASHERMENPET,METRO_GOVERNMENT_ESTATE,METRO_NEW_WASHERMENPET,Government Estate,New Washermenpet,GOVERNMENT ESTATE,NEW WASHERMENPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_TOLLGATE,METRO_GOVERNMENT_ESTATE,METRO_TOLLGATE,Government Estate,Tollgate,GOVERNMENT ESTATE,TOLL GATE,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_KALADIPET,METRO_GOVERNMENT_ESTATE,METRO_KALADIPET,Government Estate,Kaladipet,GOVERNMENT ESTATE,KALADIPET,30.0,24.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_THIRUVOTTRIYUR_THERADI,METRO_GOVERNMENT_ESTATE,METRO_THIRUVOTTRIYUR_THERADI,Government Estate,Thiruvottiyur Theradi,GOVERNMENT ESTATE,THIRUVOTRIYUR THEREDI,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_THIRUVOTRIYUR,METRO_GOVERNMENT_ESTATE,METRO_THIRUVOTRIYUR,Government Estate,Thiruvottriyur,GOVERNMENT ESTATE,THIRUVOTRIYUR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_WIMCO_NAGAR_6738,METRO_GOVERNMENT_ESTATE,METRO_WIMCO_NAGAR_6738,Government Estate,Wimco Nagar,GOVERNMENT ESTATE,WIMCO NAGAR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_WIMCO_NAGAR,METRO_GOVERNMENT_ESTATE,METRO_WIMCO_NAGAR,Government Estate,Wimco Nagar Depot,GOVERNMENT ESTATE,WIMCO NAGAR DEPOT,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_EKKATTUTHANGAL,METRO_GOVERNMENT_ESTATE,METRO_EKKATTUTHANGAL,Government Estate,Ekkattuthangal,GOVERNMENT ESTATE,EKKATTUTHANGAL,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_ASHOK_NAGAR,METRO_GOVERNMENT_ESTATE,METRO_ASHOK_NAGAR,Government Estate,Ashok Nagar,GOVERNMENT ESTATE,ASHOK NAGAR,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
FARE_CMRL_METRO_GOVERNMENT_ESTATE_TO_METRO_VADAPALANI,METRO_GOVERNMENT_ESTATE,METRO_VADAPALANI,Government Estate,Vadapalani,GOVERNMENT ESTATE,VADAPALANI,40.0,32.0,INR,CMRL,2021-02-22,CMRL_OFFICIAL
