normalized_id,source_id,source_record_id,raw_file_id,original_name,normalized_name,name_ta,name_hi,mode,stop_type,original_latitude,original_longitude,normalized_latitude,normalized_longitude,coordinate_plausible,inside_cma,parent_station,agency,operational_status
OSM_RAIL_5306412986,OSM_OVERPASS,5306412986,OSM_RAIL_METRO_STATIONS_20260918,Madurantakam,Madurantakam,மதுராந்தகம்,,suburban_rail,railway_station,12.5047431,79.8933341,12.5047431,79.8933341,True,False,,Southern Railway,operational
OSM_RAIL_5308690568,OSM_OVERPASS,5308690568,OSM_RAIL_METRO_STATIONS_20260918,Alandur,Alandur,ஆலந்தூர்,,metro,metro_station,13.0042558,80.2014525,13.0042558,80.2014525,True,True,,CMRL,operational
OSM_RAIL_5310778033,OSM_OVERPASS,5310778033,OSM_RAIL_METRO_STATIONS_20260918,Ambattur,Ambattur,அம்பத்தூர்,,suburban_rail,railway_station,13.1140892,80.1528611,13.1140892,80.1528611,True,True,,Southern Railway,operational
OSM_RAIL_5310778034,OSM_OVERPASS,5310778034,OSM_RAIL_METRO_STATIONS_20260918,Thirumullaivoyal,Thirumullaivoyal,திருமுல்லைவாயில்,,suburban_rail,railway_station,13.115319,80.1371368,13.115319,80.1371368,True,True,,Southern Railway,operational
OSM_RAIL_5310778035,OSM_OVERPASS,5310778035,OSM_RAIL_METRO_STATIONS_20260918,Annanur,Annanur,அண்ணனூர்,,suburban_rail,railway_station,13.1163563,80.1269127,13.1163563,80.1269127,True,True,,Southern Railway,operational
OSM_RAIL_5310778036,OSM_OVERPASS,5310778036,OSM_RAIL_METRO_STATIONS_20260918,Veppampattu,Veppampattu,,,suburban_rail,railway_station,13.1235994,79.9984223,13.1235994,79.9984223,True,True,,Southern Railway,operational
OSM_RAIL_5310778038,OSM_OVERPASS,5310778038,OSM_RAIL_METRO_STATIONS_20260918,Sevvapet Road,Sevvapet Road,,,suburban_rail,railway_station,13.1252677,79.9660618,13.1252677,79.9660618,True,True,,Southern Railway,operational
OSM_RAIL_5310778040,OSM_OVERPASS,5310778040,OSM_RAIL_METRO_STATIONS_20260918,Putlur,Putlur,,,suburban_rail,railway_station,13.1230265,79.9373594,13.1230265,79.9373594,True,True,,Southern Railway,operational
OSM_RAIL_5310778041,OSM_OVERPASS,5310778041,OSM_RAIL_METRO_STATIONS_20260918,Tiruvallur,Tiruvallur,திருவள்ளூர்,,suburban_rail,railway_station,13.1161924,79.9121601,13.1161924,79.9121601,True,True,,Southern Railway,operational
OSM_RAIL_5310778042,OSM_OVERPASS,5310778042,OSM_RAIL_METRO_STATIONS_20260918,Kadambattur,Kadambattur,,,suburban_rail,railway_station,13.0998547,79.8631466,13.0998547,79.8631466,True,True,,Southern Railway,operational
OSM_RAIL_5310778043,OSM_OVERPASS,5310778043,OSM_RAIL_METRO_STATIONS_20260918,Tiruvalangadu,Tiruvalangadu,,,suburban_rail,railway_station,13.0901816,79.7637664,13.0901816,79.7637664,True,True,,Southern Railway,operational
OSM_RAIL_5310778044,OSM_OVERPASS,5310778044,OSM_RAIL_METRO_STATIONS_20260918,Mosur,Mosur,,,suburban_rail,railway_station,13.0849374,79.7122361,13.0849374,79.7122361,True,True,,Southern Railway,operational
OSM_RAIL_5311732458,OSM_OVERPASS,5311732458,OSM_RAIL_METRO_STATIONS_20260918,Tondiarpet,Tondiarpet,தண்டையார்பேட்டை,तोंदिअर्पेट,suburban_rail,railway_station,13.1275202,80.2819242,13.1275202,80.2819242,True,True,,Southern Railway,operational
OSM_RAIL_5311732459,OSM_OVERPASS,5311732459,OSM_RAIL_METRO_STATIONS_20260918,Tiruvottiyur,Tiruvottiyur,திருவொற்றியூர்,,suburban_rail,railway_station,13.1586407,80.2962076,13.1586407,80.2962076,True,True,,Southern Railway,operational
OSM_RAIL_5311732501,OSM_OVERPASS,5311732501,OSM_RAIL_METRO_STATIONS_20260918,Wimco Nagar,Wimco Nagar,,,suburban_rail,railway_station,13.1796833,80.3054594,13.1796833,80.3054594,True,True,,Southern Railway,operational
OSM_RAIL_5311732516,OSM_OVERPASS,5311732516,OSM_RAIL_METRO_STATIONS_20260918,Kathivakkam,Kathivakkam,கத்திவாக்கம்,,suburban_rail,railway_station,13.2040384,80.3165473,13.2040384,80.3165473,True,True,,Southern Railway,operational
OSM_RAIL_5311732620,OSM_OVERPASS,5311732620,OSM_RAIL_METRO_STATIONS_20260918,Attippattu,Attippattu,அத்திப்பட்டு,,suburban_rail,railway_station,13.2608405,80.2896478,13.2608405,80.2896478,True,True,,Southern Railway,operational
OSM_RAIL_5311732622,OSM_OVERPASS,5311732622,OSM_RAIL_METRO_STATIONS_20260918,Nandiyampakkam,Nandiyampakkam,நந்தியம்பாக்கம்,,suburban_rail,railway_station,13.2686829,80.2758559,13.2686829,80.2758559,True,True,,Southern Railway,operational
OSM_RAIL_5311732623,OSM_OVERPASS,5311732623,OSM_RAIL_METRO_STATIONS_20260918,Anuppambattu,Anuppambattu,,,suburban_rail,railway_station,13.3041904,80.2309433,13.3041904,80.2309433,True,True,,Southern Railway,operational
OSM_RAIL_5311732624,OSM_OVERPASS,5311732624,OSM_RAIL_METRO_STATIONS_20260918,Ponneri,Ponneri,பொன்னேரி,पोन्नेरी,suburban_rail,railway_station,13.3323374,80.1988838,13.3323374,80.1988838,True,True,,Southern Railway,operational
OSM_RAIL_5311732625,OSM_OVERPASS,5311732625,OSM_RAIL_METRO_STATIONS_20260918,Kavaraippettai,Kavaraippettai,கவரைப்பேட்டை,कवरैपेट्टै,suburban_rail,railway_station,13.3632212,80.1476277,13.3632212,80.1476277,True,True,,Southern Railway,operational
OSM_RAIL_5311732626,OSM_OVERPASS,5311732626,OSM_RAIL_METRO_STATIONS_20260918,Gummidipundi,Gummidipundi,,,suburban_rail,railway_station,13.4098239,80.1236898,13.4098239,80.1236898,True,True,,Southern Railway,operational
OSM_RAIL_5311755231,OSM_OVERPASS,5311755231,OSM_RAIL_METRO_STATIONS_20260918,Chintadaripet,Chintadaripet,சிந்தாதிரிப்பேட்டை,चिंतादरीपेट,suburban_rail,railway_station,13.0737952,80.2738611,13.0737952,80.2738611,True,True,,Southern Railway,operational
OSM_RAIL_5311755232,OSM_OVERPASS,5311755232,OSM_RAIL_METRO_STATIONS_20260918,Light House,Light House,கலங்கரை விளக்கம்,लाइट हाउज़,suburban_rail,railway_station,13.0455374,80.2769885,13.0455374,80.2769885,True,True,,Southern Railway,operational
OSM_RAIL_5311755233,OSM_OVERPASS,5311755233,OSM_RAIL_METRO_STATIONS_20260918,Mundakakanni Amman Koil,Mundakakanni Amman Koil,,,suburban_rail,railway_station,13.0406508,80.2698818,13.0406508,80.2698818,True,True,,Southern Railway,operational
OSM_RAIL_5311755234,OSM_OVERPASS,5311755234,OSM_RAIL_METRO_STATIONS_20260918,Thirumayilai,Thirumayilai,,,suburban_rail,railway_station,13.0353976,80.2675129,13.0353976,80.2675129,True,True,,Southern Railway,operational
OSM_RAIL_5311755235,OSM_OVERPASS,5311755235,OSM_RAIL_METRO_STATIONS_20260918,Mandaveli,Mandaveli,மந்தைவெளி,,suburban_rail,railway_station,13.0280931,80.2606181,13.0280931,80.2606181,True,True,,Southern Railway,operational
OSM_RAIL_5311755236,OSM_OVERPASS,5311755236,OSM_RAIL_METRO_STATIONS_20260918,Greenways Road,Greenways Road,,,suburban_rail,railway_station,13.0215846,80.2527292,13.0215846,80.2527292,True,True,,Southern Railway,operational
OSM_RAIL_5311755237,OSM_OVERPASS,5311755237,OSM_RAIL_METRO_STATIONS_20260918,Kasturiba Nagar,Kasturiba Nagar,,,suburban_rail,railway_station,13.0053823,80.2478604,13.0053823,80.2478604,True,True,,Southern Railway,operational
OSM_RAIL_5311755238,OSM_OVERPASS,5311755238,OSM_RAIL_METRO_STATIONS_20260918,Indira Nagar,Indira Nagar,இந்திரா நகர்,,suburban_rail,railway_station,12.9960623,80.249716,12.9960623,80.249716,True,True,,Southern Railway,operational
OSM_RAIL_5311755239,OSM_OVERPASS,5311755239,OSM_RAIL_METRO_STATIONS_20260918,Tiruvanmiyur,Tiruvanmiyur,திருவான்மியூர்,,suburban_rail,railway_station,12.9889822,80.2515865,12.9889822,80.2515865,True,True,,Southern Railway,operational
OSM_RAIL_5311755240,OSM_OVERPASS,5311755240,OSM_RAIL_METRO_STATIONS_20260918,Taramani,Taramani,தரமணி,,suburban_rail,railway_station,12.9786584,80.2416441,12.9786584,80.2416441,True,True,,Southern Railway,operational
OSM_RAIL_5311755241,OSM_OVERPASS,5311755241,OSM_RAIL_METRO_STATIONS_20260918,Perungudi,Perungudi,பெருங்குடி,,suburban_rail,railway_station,12.9760584,80.2321916,12.9760584,80.2321916,True,True,,Southern Railway,operational
OSM_RAIL_5311755242,OSM_OVERPASS,5311755242,OSM_RAIL_METRO_STATIONS_20260918,Velachery,Velachery,வேளச்சேரி,वेलाचेरी,mrts,mrts_station,12.9676192,80.2195082,12.9676192,80.2195082,True,True,,Southern Railway,operational
OSM_RAIL_5311755243,OSM_OVERPASS,5311755243,OSM_RAIL_METRO_STATIONS_20260918,Puzhudivakkam,Puzhudivakkam,,,suburban_rail,railway_station,12.9771578,80.2054236,12.9771578,80.2054236,True,True,,Southern Railway,operational
OSM_RAIL_5311755244,OSM_OVERPASS,5311755244,OSM_RAIL_METRO_STATIONS_20260918,Adambakkam,Adambakkam,,,suburban_rail,railway_station,12.9823811,80.1968882,12.9823811,80.1968882,True,True,,Southern Railway,operational
OSM_RAIL_5311775875,OSM_OVERPASS,5311775875,OSM_RAIL_METRO_STATIONS_20260918,Paranur,Paranur,பரனூர்,,suburban_rail,railway_station,12.7301201,79.9839631,12.7301201,79.9839631,True,True,,Southern Railway,operational
OSM_RAIL_5311775876,OSM_OVERPASS,5311775876,OSM_RAIL_METRO_STATIONS_20260918,Singaperumal Koil,Singaperumal Koil,சிங்கப்பெருமாள் கோயில்,,suburban_rail,railway_station,12.7619226,80.0007799,12.7619226,80.0007799,True,True,,Southern Railway,operational
OSM_RAIL_5311775877,OSM_OVERPASS,5311775877,OSM_RAIL_METRO_STATIONS_20260918,Maraimalai Nagar Kamarajar,Maraimalai Nagar Kamarajar,மறைமலைநகர்,,suburban_rail,railway_station,12.7964824,80.0201906,12.7964824,80.0201906,True,True,,Southern Railway,operational
OSM_RAIL_5311775878,OSM_OVERPASS,5311775878,OSM_RAIL_METRO_STATIONS_20260918,Potheri,Potheri,,,suburban_rail,railway_station,12.8207567,80.0368745,12.8207567,80.0368745,True,True,,Southern Railway,operational
OSM_RAIL_5311775879,OSM_OVERPASS,5311775879,OSM_RAIL_METRO_STATIONS_20260918,Vandalur,Vandalur,வண்டலூர்,,suburban_rail,railway_station,12.8916061,80.084974,12.8916061,80.084974,True,True,,Southern Railway,operational
OSM_RAIL_5311775880,OSM_OVERPASS,5311775880,OSM_RAIL_METRO_STATIONS_20260918,Tambaram Sanatorium,Tambaram Sanatorium,தாம்பரம் தாம்பரம் சானடோரியம்,,suburban_rail,railway_station,12.9369591,80.1307034,12.9369591,80.1307034,True,True,,Southern Railway,operational
OSM_RAIL_5311775881,OSM_OVERPASS,5311775881,OSM_RAIL_METRO_STATIONS_20260918,Nungambakkam,Nungambakkam,நுங்கம்பாக்கம்,,suburban_rail,railway_station,13.065841,80.232839,13.065841,80.232839,True,True,,Southern Railway,operational
OSM_RAIL_5319202812,OSM_OVERPASS,5319202812,OSM_RAIL_METRO_STATIONS_20260918,Saint Thomas Mount,Saint Thomas Mount,பரங்கிமலை,,metro,metro_station,12.995,80.198582,12.995,80.198582,True,True,,CMRL,operational
OSM_RAIL_5319207344,OSM_OVERPASS,5319207344,OSM_RAIL_METRO_STATIONS_20260918,சென்னை விமான நிலையம்,சென்னை விமான நிலையம்,சென்னை விமான நிலையம்,,metro,metro_station,12.9807725,80.1641832,12.9807725,80.1641832,True,True,,CMRL,operational
OSM_RAIL_5319207346,OSM_OVERPASS,5319207346,OSM_RAIL_METRO_STATIONS_20260918,மீனம்பாக்கம்,மீனம்பாக்கம்,மீனம்பாக்கம்,,metro,metro_station,12.9876388,80.1764698,12.9876388,80.1764698,True,True,,CMRL,operational
OSM_RAIL_5319207355,OSM_OVERPASS,5319207355,OSM_RAIL_METRO_STATIONS_20260918,Nanganallur Road,Nanganallur Road,,,metro,metro_station,12.9998483,80.1940028,12.9998483,80.1940028,True,True,,CMRL,operational
OSM_RAIL_5319207378,OSM_OVERPASS,5319207378,OSM_RAIL_METRO_STATIONS_20260918,Ekkattuthangal,Ekkattuthangal,ஈக்காட்டுத்தாங்கல்,,metro,metro_station,13.0169222,80.2054236,13.0169222,80.2054236,True,True,,CMRL,operational
OSM_RAIL_5319972796,OSM_OVERPASS,5319972796,OSM_RAIL_METRO_STATIONS_20260918,Ashok Nagar,Ashok Nagar,அசோக் நகர்,,metro,metro_station,13.0354768,80.2111075,13.0354768,80.2111075,True,True,,CMRL,operational
OSM_RAIL_5319972798,OSM_OVERPASS,5319972798,OSM_RAIL_METRO_STATIONS_20260918,Vadapalani,Vadapalani,வடபழநி,,metro,metro_station,13.0509367,80.212065,13.0509367,80.212065,True,True,,CMRL,operational
OSM_RAIL_5319972799,OSM_OVERPASS,5319972799,OSM_RAIL_METRO_STATIONS_20260918,Arumbakkam,Arumbakkam,அரும்பாக்கம்,,metro,metro_station,13.0616746,80.2116557,13.0616746,80.2116557,True,True,,CMRL,operational
OSM_RAIL_5321248424,OSM_OVERPASS,5321248424,OSM_RAIL_METRO_STATIONS_20260918,சின்னமலை,சின்னமலை,சின்னமலை,,metro,metro_station,13.0146226,80.2241682,13.0146226,80.2241682,True,True,,CMRL,operational
OSM_RAIL_5321248425,OSM_OVERPASS,5321248425,OSM_RAIL_METRO_STATIONS_20260918,கிண்டி,கிண்டி,கிண்டி,,metro,metro_station,13.0092314,80.2130951,13.0092314,80.2130951,True,True,,CMRL,operational
OSM_RAIL_5321248890,OSM_OVERPASS,5321248890,OSM_RAIL_METRO_STATIONS_20260918,CMBT,CMBT,சென்னை புறநகர் பேருந்து நிலையம்,,metro,metro_station,13.0685197,80.2039836,13.0685197,80.2039836,True,True,,CMRL,operational
OSM_RAIL_5321248896,OSM_OVERPASS,5321248896,OSM_RAIL_METRO_STATIONS_20260918,Koyambedu,Koyambedu,கோயம்பேடு,,metro,metro_station,13.0734496,80.1948363,13.0734496,80.1948363,True,True,,CMRL,operational
OSM_RAIL_5321303011,OSM_OVERPASS,5321303011,OSM_RAIL_METRO_STATIONS_20260918,கோயம்பேடு,கோயம்பேடு,கோயம்பேடு,,metro,metro_station,13.073445,80.1948856,13.073445,80.1948856,True,True,,CMRL,operational
OSM_RAIL_5328279366,OSM_OVERPASS,5328279366,OSM_RAIL_METRO_STATIONS_20260918,Shenoy Nagar,Shenoy Nagar,,,metro,metro_station,13.0799248,80.2251225,13.0799248,80.2251225,True,True,,CMRL,operational
OSM_RAIL_5328279392,OSM_OVERPASS,5328279392,OSM_RAIL_METRO_STATIONS_20260918,Nehru Park,Nehru Park,நேரு பூங்கா,,metro,metro_station,13.0787744,80.2504742,13.0787744,80.2504742,True,True,,CMRL,operational
OSM_RAIL_5328279403,OSM_OVERPASS,5328279403,OSM_RAIL_METRO_STATIONS_20260918,Egmore Metro,Egmore Metro,எழும்பூர்,,metro,metro_station,13.0802705,80.2630584,13.0802705,80.2630584,True,True,,CMRL,operational
OSM_RAIL_5329907482,OSM_OVERPASS,5329907482,OSM_RAIL_METRO_STATIONS_20260918,Pachaiyappa's College,Pachaiyappa's College,பச்சையப்பன் கல்லூரி,,metro,metro_station,13.0755466,80.2328522,13.0755466,80.2328522,True,True,,CMRL,operational
OSM_RAIL_5329907483,OSM_OVERPASS,5329907483,OSM_RAIL_METRO_STATIONS_20260918,Pachaiyappa's College,Pachaiyappa's College,பச்சையப்பன் கல்லூரி,,metro,metro_station,13.0755402,80.2328695,13.0755402,80.2328695,True,True,,CMRL,operational
OSM_RAIL_5329907486,OSM_OVERPASS,5329907486,OSM_RAIL_METRO_STATIONS_20260918,Kilpauk,Kilpauk,கீழ்பாக்கம்,,metro,metro_station,13.0776268,80.2426237,13.0776268,80.2426237,True,True,,CMRL,operational
OSM_RAIL_5329907487,OSM_OVERPASS,5329907487,OSM_RAIL_METRO_STATIONS_20260918,Kilpauk,Kilpauk,கீழ்பாக்கம்,,metro,metro_station,13.0776371,80.2426191,13.0776371,80.2426191,True,True,,CMRL,operational
OSM_RAIL_5329907490,OSM_OVERPASS,5329907490,OSM_RAIL_METRO_STATIONS_20260918,Nehru Park,Nehru Park,நேரு பூங்கா,,metro,metro_station,13.0787841,80.250473,13.0787841,80.250473,True,True,,CMRL,operational
OSM_RAIL_5329907499,OSM_OVERPASS,5329907499,OSM_RAIL_METRO_STATIONS_20260918,Egmore,Egmore,எழும்பூர்,,metro,metro_station,13.0802807,80.2630546,13.0802807,80.2630546,True,True,,CMRL,operational
OSM_RAIL_5329907502,OSM_OVERPASS,5329907502,OSM_RAIL_METRO_STATIONS_20260918,Central Metro,Central Metro,,सेंट्रल मेट्रो,metro,metro_station,13.0817666,80.2739102,13.0817666,80.2739102,True,True,,CMRL,operational
OSM_RAIL_5337407333,OSM_OVERPASS,5337407333,OSM_RAIL_METRO_STATIONS_20260918,சைதாப்பேட்டை,சைதாப்பேட்டை,சைதாப்பேட்டை,,metro,metro_station,13.0239394,80.2280916,13.0239394,80.2280916,True,True,,CMRL,operational
OSM_RAIL_5337407335,OSM_OVERPASS,5337407335,OSM_RAIL_METRO_STATIONS_20260918,நந்தனம்,நந்தனம்,நந்தனம்,,metro,metro_station,13.0316813,80.2411933,13.0316813,80.2411933,True,True,,CMRL,operational
OSM_RAIL_5337407339,OSM_OVERPASS,5337407339,OSM_RAIL_METRO_STATIONS_20260918,தேனாம்பேட்டை,தேனாம்பேட்டை,தேனாம்பேட்டை,,metro,metro_station,13.0368085,80.2464553,13.0368085,80.2464553,True,True,,CMRL,operational
OSM_RAIL_5337407346,OSM_OVERPASS,5337407346,OSM_RAIL_METRO_STATIONS_20260918,ஆயிரம் விளக்கு,ஆயிரம் விளக்கு,ஆயிரம் விளக்கு,,metro,metro_station,13.0585155,80.2587833,13.0585155,80.2587833,True,True,,CMRL,operational
OSM_RAIL_5337407347,OSM_OVERPASS,5337407347,OSM_RAIL_METRO_STATIONS_20260918,ஏ ஜி டி.எம்.எஸ்,ஏ ஜி டி.எம்.எஸ்,ஏ ஜி டி.எம்.எஸ்,,metro,metro_station,13.0458615,80.2483032,13.0458615,80.2483032,True,True,,CMRL,operational
OSM_RAIL_5337407350,OSM_OVERPASS,5337407350,OSM_RAIL_METRO_STATIONS_20260918,எல் ஐ சி,எல் ஐ சி,எல் ஐ சி,,metro,metro_station,13.0643716,80.2658465,13.0643716,80.2658465,True,True,,CMRL,operational
OSM_RAIL_5337407354,OSM_OVERPASS,5337407354,OSM_RAIL_METRO_STATIONS_20260918,அரசினர் தோட்டம்,அரசினர் தோட்டம்,அரசினர் தோட்டம்,,metro,metro_station,13.0696345,80.2730362,13.0696345,80.2730362,True,True,,CMRL,operational
OSM_RAIL_5337658075,OSM_OVERPASS,5337658075,OSM_RAIL_METRO_STATIONS_20260918,Mannadi,Mannadi,,,metro,metro_station,13.0953587,80.2861592,13.0953587,80.2861592,True,True,,CMRL,operational
OSM_RAIL_5337658083,OSM_OVERPASS,5337658083,OSM_RAIL_METRO_STATIONS_20260918,High Court,High Court,உயர்நீதிமன்றம்,हाई कोर्ट,metro,metro_station,13.0872681,80.2849845,13.0872681,80.2849845,True,True,,CMRL,operational
OSM_RAIL_5337658088,OSM_OVERPASS,5337658088,OSM_RAIL_METRO_STATIONS_20260918,Mannadi,Mannadi,மண்ணடி,,metro,metro_station,13.0954465,80.2861312,13.0954465,80.2861312,True,True,,CMRL,operational
