normalized_route_id,source_id,source_route_id,agency,route_short_name,route_long_name,mode,route_type,status
GTFS_ROUTE_19205,CHENNAI_COMMUNITY_GTFS,19205,MTC,525 CT2,Sunguvarchathiram TO Vadapalani,bus,3,operational
GTFS_ROUTE_23941,CHENNAI_COMMUNITY_GTFS,23941,MTC,S18K,M.G.R.Central TO Saidapet West Parsn Nagar,bus,3,operational
GTFS_ROUTE_18141,CHENNAI_COMMUNITY_GTFS,18141,MTC,101,Poonamallee TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_16678,CHENNAI_COMMUNITY_GTFS,16678,MTC,114,Redhills Bus Terminus TO Anna Nagar West,bus,3,operational
GTFS_ROUTE_11467,CHENNAI_COMMUNITY_GTFS,11467,MTC,48BX,Oragadam TO Vallalar Nagar,bus,3,operational
GTFS_ROUTE_11468,CHENNAI_COMMUNITY_GTFS,11468,MTC,48BX,Pudur TO Vallalar Nagar,bus,3,operational
GTFS_ROUTE_16686,CHENNAI_COMMUNITY_GTFS,16686,MTC,114,Poochiathipedu TO Redhills,bus,3,operational
GTFS_ROUTE_19206,CHENNAI_COMMUNITY_GTFS,19206,MTC,525 R2,Poonamallee B.T TO Sunguvarchathiram,bus,3,operational
GTFS_ROUTE_12159,CHENNAI_COMMUNITY_GTFS,12159,MTC,580,Avadi B.T TO Kallur,bus,3,operational
GTFS_ROUTE_19207,CHENNAI_COMMUNITY_GTFS,19207,MTC,18A CT,Chennai Airport TO Kilambakkam B.S,bus,3,operational
GTFS_ROUTE_19209,CHENNAI_COMMUNITY_GTFS,19209,MTC,18A CT,Kilambakkam B.S TO Chennai Airport,bus,3,operational
GTFS_ROUTE_16684,CHENNAI_COMMUNITY_GTFS,16684,MTC,114,Padiyanallur TO Redhills,bus,3,operational
GTFS_ROUTE_23942,CHENNAI_COMMUNITY_GTFS,23942,MTC,S20,Ashok Nagar Metro R.S TO D.L.F.,bus,3,operational
GTFS_ROUTE_19223,CHENNAI_COMMUNITY_GTFS,19223,MTC,S26 CT,Ashok Nagar TO adyar st louis,bus,3,operational
GTFS_ROUTE_19224,CHENNAI_COMMUNITY_GTFS,19224,MTC,S43 CT,Ayanavaram B.S TO Pudur,bus,3,operational
GTFS_ROUTE_23943,CHENNAI_COMMUNITY_GTFS,23943,MTC,S26,Ashok Pillar TO Valasaravakkam,bus,3,operational
GTFS_ROUTE_18147,CHENNAI_COMMUNITY_GTFS,18147,MTC,153,Poonamallee B.T TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_18157,CHENNAI_COMMUNITY_GTFS,18157,MTC,20P,Poonamallee B.T TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_18158,CHENNAI_COMMUNITY_GTFS,18158,MTC,20P,Ambattur I.E TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_18150,CHENNAI_COMMUNITY_GTFS,18150,MTC,153T,M.G.R.Koyambedu TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_11469,CHENNAI_COMMUNITY_GTFS,11469,MTC,48BX,Vallalar Nagar TO Oragadam,bus,3,operational
GTFS_ROUTE_19232,CHENNAI_COMMUNITY_GTFS,19232,MTC,578P,Elambakkam to Poonamallee Bus Terminus,bus,3,operational
GTFS_ROUTE_19231,CHENNAI_COMMUNITY_GTFS,19231,MTC,S79 CT,Cement Road TO Pallavaram R.S,bus,3,operational
GTFS_ROUTE_19233,CHENNAI_COMMUNITY_GTFS,19233,MTC,4 CT,Ennore TO Vallalar Nagar,bus,3,operational
GTFS_ROUTE_19234,CHENNAI_COMMUNITY_GTFS,19234,MTC,55K CT1,Guduvancheri B.S TO Keerapakkam,bus,3,operational
GTFS_ROUTE_19235,CHENNAI_COMMUNITY_GTFS,19235,MTC,570 CT,Guindy B.S To  Siruseri,bus,3,operational
GTFS_ROUTE_19236,CHENNAI_COMMUNITY_GTFS,19236,MTC,557AE CT,Gummidipoondi Terminal TO Annamalaichery,bus,3,operational
GTFS_ROUTE_19242,CHENNAI_COMMUNITY_GTFS,19242,MTC,64K CT1,K.Kannadasan Nagar TO Perambur B.T,bus,3,operational
GTFS_ROUTE_19240,CHENNAI_COMMUNITY_GTFS,19240,MTC,11M CT1,Iyyappanthangal B.S TO Panagal Park,bus,3,operational
GTFS_ROUTE_19241,CHENNAI_COMMUNITY_GTFS,19241,MTC,11M CT3,K.K.Nagar B.S TO Iyyappanthangal B.S,bus,3,operational
GTFS_ROUTE_23945,CHENNAI_COMMUNITY_GTFS,23945,MTC,101 CT11,Tondiarpet-1 Depot TO  Thangal Tollgate,bus,3,operational
GTFS_ROUTE_19243,CHENNAI_COMMUNITY_GTFS,19243,MTC,102X CT1,Kannagi Nagar B.S TO Thiruvanmiyur B.S,bus,3,operational
GTFS_ROUTE_10605,CHENNAI_COMMUNITY_GTFS,10605,MTC,27D,Ayanavaram B.T TO Villivakkam,bus,3,operational
GTFS_ROUTE_23950,CHENNAI_COMMUNITY_GTFS,23950,MTC,S80 R1,Thendral Nagar TO Tambaram Sanatorium,bus,3,operational
GTFS_ROUTE_9320,CHENNAI_COMMUNITY_GTFS,9320,MTC,40N,J.J.Nagar East TO Anna Nagar West,bus,3,operational
GTFS_ROUTE_19244,CHENNAI_COMMUNITY_GTFS,19244,MTC,19 CT5,Kannagi Nagar TO Thiyagaraya Nagar,bus,3,operational
GTFS_ROUTE_12508,CHENNAI_COMMUNITY_GTFS,12508,MTC,62Ct,Avadi B.T TO Redhills,bus,3,operational
GTFS_ROUTE_12507,CHENNAI_COMMUNITY_GTFS,12507,MTC,65K,Poonamallee B.T TO Avadi B.T,bus,3,operational
GTFS_ROUTE_17438,CHENNAI_COMMUNITY_GTFS,17438,MTC,159,Thiruvottiyur TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_23951,CHENNAI_COMMUNITY_GTFS,23951,MTC,S80 R3,Tambaram Sanatorium TO Thendral Nagar,bus,3,operational
GTFS_ROUTE_9295,CHENNAI_COMMUNITY_GTFS,9295,MTC,15C,M.G.R.Koyambedu TO Avadi,bus,3,operational
GTFS_ROUTE_19246,CHENNAI_COMMUNITY_GTFS,19246,MTC,55K CT1,Keerapakkam TO Airport Metro,bus,3,operational
GTFS_ROUTE_10938,CHENNAI_COMMUNITY_GTFS,10938,MTC,121C,Ennore TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_19247,CHENNAI_COMMUNITY_GTFS,19247,MTC,55K CT3,Keerapakkam TO Guduvancheri B.S,bus,3,operational
GTFS_ROUTE_19248,CHENNAI_COMMUNITY_GTFS,19248,MTC,55N,Keerappakkam To  Tambaram West,bus,3,operational
GTFS_ROUTE_19250,CHENNAI_COMMUNITY_GTFS,19250,MTC,570 CT,Kelambakkam To  Perumbakkam,bus,3,operational
GTFS_ROUTE_11356,CHENNAI_COMMUNITY_GTFS,11356,MTC,40L,J.J.Nagar West TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_19251,CHENNAI_COMMUNITY_GTFS,19251,MTC,95XCt CT,Kilambakkam  to  Semmancheri,bus,3,operational
GTFS_ROUTE_23952,CHENNAI_COMMUNITY_GTFS,23952,MTC,S80 CT2,Thendral Nagar TO  Nehru Nagar,bus,3,operational
GTFS_ROUTE_23953,CHENNAI_COMMUNITY_GTFS,23953,MTC,S80 CT,Nehru Nagar  TO  Thendral Nagar,bus,3,operational
GTFS_ROUTE_11358,CHENNAI_COMMUNITY_GTFS,11358,MTC,40L,J.J.Nagar West TO Anna Nagar West,bus,3,operational
GTFS_ROUTE_19253,CHENNAI_COMMUNITY_GTFS,19253,MTC,95X CT2,Kilambakkam B.S TO Semmancheri B.S,bus,3,operational
GTFS_ROUTE_19254,CHENNAI_COMMUNITY_GTFS,19254,MTC,18A CT1,Kilambakkam B.S TO Tambaram West,bus,3,operational
GTFS_ROUTE_20631,CHENNAI_COMMUNITY_GTFS,20631,MTC,40L CT1,Ambattur I.E TO J.J.Nagar West,bus,3,operational
GTFS_ROUTE_19256,CHENNAI_COMMUNITY_GTFS,19256,MTC,18A CT2,Kilambakkam B.S TO Tondiarpet,bus,3,operational
GTFS_ROUTE_18168,CHENNAI_COMMUNITY_GTFS,18168,MTC,266,Poonamallee TO Avadi Bus Terminus,bus,3,operational
GTFS_ROUTE_18169,CHENNAI_COMMUNITY_GTFS,18169,MTC,266,Avadi Bus Terminus TO Poonamallee,bus,3,operational
GTFS_ROUTE_19258,CHENNAI_COMMUNITY_GTFS,19258,MTC,70V CT1,Kilambakkam TO Airport,bus,3,operational
GTFS_ROUTE_12786,CHENNAI_COMMUNITY_GTFS,12786,MTC,77K,Avadi B.T TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_19936,CHENNAI_COMMUNITY_GTFS,19936,MTC,25K CT5,Vadapalani Bus Stand to Poonamallee Bus Terminus,bus,3,operational
GTFS_ROUTE_19260,CHENNAI_COMMUNITY_GTFS,19260,MTC,V51 CT1,Kilambakkam TO Nehru Nagar,bus,3,operational
GTFS_ROUTE_19937,CHENNAI_COMMUNITY_GTFS,19937,MTC,25K CT4,Anna Square Bus Terminus one to Vadapalani Bus Stand,bus,3,operational
GTFS_ROUTE_15996,CHENNAI_COMMUNITY_GTFS,15996,MTC,S25,Maduravoyal Market TO Valasaravakkam,bus,3,operational
GTFS_ROUTE_19261,CHENNAI_COMMUNITY_GTFS,19261,MTC,109T CT,Kovalam B.S TO Thangal Tollgate,bus,3,operational
GTFS_ROUTE_23957,CHENNAI_COMMUNITY_GTFS,23957,MTC,101 CT12,Thiruvottriyur Bus Terminus TO Tondairpet-1 Depot,bus,3,operational
GTFS_ROUTE_10868,CHENNAI_COMMUNITY_GTFS,10868,MTC,12G,Secretariat TO K.K.Nagar,bus,3,operational
GTFS_ROUTE_19262,CHENNAI_COMMUNITY_GTFS,19262,MTC,114 CT1,M.G.R Koyambedu TO Moolakadai,bus,3,operational
GTFS_ROUTE_19938,CHENNAI_COMMUNITY_GTFS,19938,MTC,25K CT6,Iyyappanthangal Bus Terminus to Kilambakkam Bus Terminus,bus,3,operational
GTFS_ROUTE_23958,CHENNAI_COMMUNITY_GTFS,23958,MTC,101 CT12,Tondairpet-1 Depot TO  Thiruvottriyur Bus Terminus,bus,3,operational
GTFS_ROUTE_17875,CHENNAI_COMMUNITY_GTFS,17875,MTC,170Tx,M.K.B.Nagar TO Kilambakkam Bus Terminus,bus,3,operational
GTFS_ROUTE_16286,CHENNAI_COMMUNITY_GTFS,16286,MTC,170Tx,Moolakadai TO Kaviarasu Kannadasan Nagar,bus,3,operational
GTFS_ROUTE_15802,CHENNAI_COMMUNITY_GTFS,15802,MTC,170Tx,Kaviarasu Kannadasan  Nagar TO Kilambakkam B.S,bus,3,operational
GTFS_ROUTE_12793,CHENNAI_COMMUNITY_GTFS,12793,MTC,77B,Oragadam TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_18176,CHENNAI_COMMUNITY_GTFS,18176,MTC,37,Iyyappanthangal TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_19263,CHENNAI_COMMUNITY_GTFS,19263,MTC,114,M.G.R. Koyambedu TO Redhills,bus,3,operational
GTFS_ROUTE_12377,CHENNAI_COMMUNITY_GTFS,12377,MTC,593Ct,Chennang Karanai TO Redhills,bus,3,operational
GTFS_ROUTE_8032,CHENNAI_COMMUNITY_GTFS,8032,MTC,48B,Sayani Theatre Aynavaram TO Pudur,bus,3,operational
GTFS_ROUTE_18179,CHENNAI_COMMUNITY_GTFS,18179,MTC,49F,Poonamallee B.T TO Mandaveli,bus,3,operational
GTFS_ROUTE_18180,CHENNAI_COMMUNITY_GTFS,18180,MTC,49F,Mandaveli TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_19939,CHENNAI_COMMUNITY_GTFS,19939,MTC,25K CT5,Iyyappanthangal Bus Terminus to Anna Square Bus Terminus one,bus,3,operational
GTFS_ROUTE_12381,CHENNAI_COMMUNITY_GTFS,12381,MTC,593Ct,Redhills TO Padiyanallur,bus,3,operational
GTFS_ROUTE_17269,CHENNAI_COMMUNITY_GTFS,17269,MTC,66,Poonamallee TO Tambaram West,bus,3,operational
GTFS_ROUTE_19264,CHENNAI_COMMUNITY_GTFS,19264,MTC,170T,M.G.R.Koyambedu TO Tambaram West,bus,3,operational
GTFS_ROUTE_20638,CHENNAI_COMMUNITY_GTFS,20638,MTC,A51,Tambaram West TO Velachery B.T,bus,3,operational
GTFS_ROUTE_19940,CHENNAI_COMMUNITY_GTFS,19940,MTC,25K CT4,Vadapalani Bus Stand to  Anna Square Bus Terminus one,bus,3,operational
GTFS_ROUTE_19941,CHENNAI_COMMUNITY_GTFS,19941,MTC,25K CT3,Anna Square Bus Terminus one to Iyyappanthangal Bus Terminus,bus,3,operational
GTFS_ROUTE_23959,CHENNAI_COMMUNITY_GTFS,23959,MTC,56P CT6,Tondairpet-1 Depot TO Island ground Terminus,bus,3,operational
GTFS_ROUTE_18181,CHENNAI_COMMUNITY_GTFS,18181,MTC,50M,Thiruverkadu TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_18182,CHENNAI_COMMUNITY_GTFS,18182,MTC,50M,Poonamallee B.T TO Thiruverkadu,bus,3,operational
GTFS_ROUTE_18189,CHENNAI_COMMUNITY_GTFS,18189,MTC,53E,Poonamallee B.T TO Kundrathur B.T,bus,3,operational
GTFS_ROUTE_12384,CHENNAI_COMMUNITY_GTFS,12384,MTC,593Ct,Uthukottai TO Redhills,bus,3,operational
GTFS_ROUTE_19265,CHENNAI_COMMUNITY_GTFS,19265,MTC,29E CT,M.G.R.Koyambedu TO Thiruverkadu Terminus,bus,3,operational
GTFS_ROUTE_12492,CHENNAI_COMMUNITY_GTFS,12492,MTC,66A,Hasthinapuram TO Kundrathur B.T,bus,3,operational
GTFS_ROUTE_19266,CHENNAI_COMMUNITY_GTFS,19266,MTC,72 CT4,M.G.R.Koyambedu TO Todd Hunter Nagar,bus,3,operational
GTFS_ROUTE_23960,CHENNAI_COMMUNITY_GTFS,23960,MTC,56P CT10,Island ground Terminus TO Tondairpet-1 Depot,bus,3,operational
GTFS_ROUTE_19268,CHENNAI_COMMUNITY_GTFS,19268,MTC,114 CT,M.K.B.Nagar TO  Redhills Bus Terminus,bus,3,operational
GTFS_ROUTE_19943,CHENNAI_COMMUNITY_GTFS,19943,MTC,25K CT3,Poonamallee Bus Terminus to Kilambakkam Bus Terminus,bus,3,operational
GTFS_ROUTE_19269,CHENNAI_COMMUNITY_GTFS,19269,MTC,104 CT,Madhavaram B.S To  Redhills B.S,bus,3,operational
GTFS_ROUTE_9074,CHENNAI_COMMUNITY_GTFS,9074,MTC,552K,Saidapet TO Kelambakkam Bus Terminal,bus,3,operational
GTFS_ROUTE_19270,CHENNAI_COMMUNITY_GTFS,19270,MTC,121D,Manali New Town TO Moolakadai Market,bus,3,operational
GTFS_ROUTE_10941,CHENNAI_COMMUNITY_GTFS,10941,MTC,121C,Moolakadai TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_18192,CHENNAI_COMMUNITY_GTFS,18192,MTC,53G,Poonamallee B.T TO Palanjur,bus,3,operational
GTFS_ROUTE_19942,CHENNAI_COMMUNITY_GTFS,19942,MTC,25K CT2,Kilambakkam Bus Terminus to Poonamallee Bus Terminus,bus,3,operational
GTFS_ROUTE_19944,CHENNAI_COMMUNITY_GTFS,19944,MTC,25K CT2,Poonamallee Bus Terminus to Iyyappanthangal Bus Terminus,bus,3,operational
GTFS_ROUTE_12382,CHENNAI_COMMUNITY_GTFS,12382,MTC,593Ct,Redhills TO Uthukottai,bus,3,operational
GTFS_ROUTE_18193,CHENNAI_COMMUNITY_GTFS,18193,MTC,53G,Palanjur TO Poonamallee,bus,3,operational
GTFS_ROUTE_19945,CHENNAI_COMMUNITY_GTFS,19945,MTC,25K CT1,Iyyappanthangal Bus Terminus to Poonamallee Bus Terminus,bus,3,operational
GTFS_ROUTE_18194,CHENNAI_COMMUNITY_GTFS,18194,MTC,53G,Poonamallee B.T TO Padurmedu,bus,3,operational
GTFS_ROUTE_18195,CHENNAI_COMMUNITY_GTFS,18195,MTC,53G,Padurmedu TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_19272,CHENNAI_COMMUNITY_GTFS,19272,MTC,121D CT,Moolakadai TO Manali New Town,bus,3,operational
GTFS_ROUTE_18196,CHENNAI_COMMUNITY_GTFS,18196,MTC,53P,Poonamallee B.T TO Pattur,bus,3,operational
GTFS_ROUTE_11915,CHENNAI_COMMUNITY_GTFS,11915,MTC,55K,Guduvanchery TO Kumizhi,bus,3,operational
GTFS_ROUTE_23961,CHENNAI_COMMUNITY_GTFS,23961,MTC,1C CT5,Tondairpet-1 Depot TO Ennore Bus TerminuS,bus,3,operational
GTFS_ROUTE_19946,CHENNAI_COMMUNITY_GTFS,19946,MTC,25K CT1,Poonamallee Bus Terminus to Vadapalani Bus Stand,bus,3,operational
GTFS_ROUTE_23962,CHENNAI_COMMUNITY_GTFS,23962,MTC,1C CT3,Thiruvanmiyur Bus Stand TO Tondairpet-1 Depot,bus,3,operational
GTFS_ROUTE_19947,CHENNAI_COMMUNITY_GTFS,19947,MTC,25K CT,Anna Square Bus Terminus one to M.G.R.Koyambedu Bus Terminus,bus,3,operational
GTFS_ROUTE_12163,CHENNAI_COMMUNITY_GTFS,12163,MTC,580,Kallur TO Avadi B.T,bus,3,operational
GTFS_ROUTE_18198,CHENNAI_COMMUNITY_GTFS,18198,MTC,53P,Pattur TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_19948,CHENNAI_COMMUNITY_GTFS,19948,MTC,25K CT,M.G.R.Koyambedu Bus Terminus to Anna Square Bus Terminus one,bus,3,operational
GTFS_ROUTE_23963,CHENNAI_COMMUNITY_GTFS,23963,MTC,21G CT,Mandaveli TO Royapuram,bus,3,operational
GTFS_ROUTE_23964,CHENNAI_COMMUNITY_GTFS,23964,MTC,21G CT1,Royapuram TO Mandaveli,bus,3,operational
GTFS_ROUTE_19949,CHENNAI_COMMUNITY_GTFS,19949,MTC,25K,M.G.R.Koyambedu Bus Terminus to Poonamallee Bus Terminus,bus,3,operational
GTFS_ROUTE_19950,CHENNAI_COMMUNITY_GTFS,19950,MTC,25K,Poonamallee Bus Terminus to M.G.R.Koyambedu Bus Terminus,bus,3,operational
GTFS_ROUTE_12797,CHENNAI_COMMUNITY_GTFS,12797,MTC,77FCt,Avadi B.T TO Vadathur,bus,3,operational
GTFS_ROUTE_23965,CHENNAI_COMMUNITY_GTFS,23965,MTC,S35,Defence Colony TO Ashok Nagar Metro R.S,bus,3,operational
GTFS_ROUTE_12848,CHENNAI_COMMUNITY_GTFS,12848,MTC,88R,Amarambedu TO Saidapet,bus,3,operational
GTFS_ROUTE_9052,CHENNAI_COMMUNITY_GTFS,9052,MTC,154E,Vellavedu TO Saidapet Metro,bus,3,operational
GTFS_ROUTE_19951,CHENNAI_COMMUNITY_GTFS,19951,MTC,25K,Poonamallee Bus Terminus to Anna Square Bus Terminus one,bus,3,operational
GTFS_ROUTE_18204,CHENNAI_COMMUNITY_GTFS,18204,MTC,54C,Poonamallee TO Annambedu,bus,3,operational
GTFS_ROUTE_10642,CHENNAI_COMMUNITY_GTFS,10642,MTC,104K,Kilambakkam B.T TO Redhills,bus,3,operational
GTFS_ROUTE_19279,CHENNAI_COMMUNITY_GTFS,19279,MTC,V51 CT,Nehru Nagar TO Kilambakkam,bus,3,operational
GTFS_ROUTE_23967,CHENNAI_COMMUNITY_GTFS,23967,MTC,S35,Ashok Pillar TO Defence Colony,bus,3,operational
GTFS_ROUTE_19280,CHENNAI_COMMUNITY_GTFS,19280,MTC,V51 CT1,Nehru Nagar TO Thiyagarayanagar Terminus,bus,3,operational
GTFS_ROUTE_19952,CHENNAI_COMMUNITY_GTFS,19952,MTC,25K,Anna Square Bus Terminus one to Poonamallee Bus Terminus,bus,3,operational
GTFS_ROUTE_19282,CHENNAI_COMMUNITY_GTFS,19282,MTC,11M CT4,Panagal Park TO Iyyappanthangal  B.S,bus,3,operational
GTFS_ROUTE_19283,CHENNAI_COMMUNITY_GTFS,19283,MTC,142 CT,Perambur B.S TO Redhills B.S,bus,3,operational
GTFS_ROUTE_19284,CHENNAI_COMMUNITY_GTFS,19284,MTC,57X CT2,Periyapalayam TO Redhills Bus Terminus,bus,3,operational
GTFS_ROUTE_18212,CHENNAI_COMMUNITY_GTFS,18212,MTC,54K,Poonamallee B.T TO Nemam,bus,3,operational
GTFS_ROUTE_18213,CHENNAI_COMMUNITY_GTFS,18213,MTC,54K,Nemam TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_23968,CHENNAI_COMMUNITY_GTFS,23968,MTC,S86,Thyagaraya Nagar TO Ramapuram,bus,3,operational
GTFS_ROUTE_23969,CHENNAI_COMMUNITY_GTFS,23969,MTC,S86,Ramapuram TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_19287,CHENNAI_COMMUNITY_GTFS,19287,MTC,66P CT6,Kilambakkam B.S TO Iyyappanthangal B.S,bus,3,operational
GTFS_ROUTE_23970,CHENNAI_COMMUNITY_GTFS,23970,MTC,S97,K.K.Nagar TO Guindy Metro,bus,3,operational
GTFS_ROUTE_23971,CHENNAI_COMMUNITY_GTFS,23971,MTC,S97,Guindy Metro TO Velachery B.T,bus,3,operational
GTFS_ROUTE_23972,CHENNAI_COMMUNITY_GTFS,23972,MTC,70C R,Kilambakkam Bus Terminus TO K K Nagar,bus,3,operational
GTFS_ROUTE_19955,CHENNAI_COMMUNITY_GTFS,19955,MTC,114 CT3,Redhills Bt TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_19956,CHENNAI_COMMUNITY_GTFS,19956,MTC,114 CUT,M.M.B.T TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_22452,CHENNAI_COMMUNITY_GTFS,22452,MTC,7M CT3,Golden Flats TO Island ground,bus,3,operational
GTFS_ROUTE_23973,CHENNAI_COMMUNITY_GTFS,23973,MTC,70C R,M.G.R.Koyambedu TO Kilambakkam B.T,bus,3,operational
GTFS_ROUTE_23974,CHENNAI_COMMUNITY_GTFS,23974,MTC,70C R1,Kilambakkam B.T TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_10937,CHENNAI_COMMUNITY_GTFS,10937,MTC,114E,Koyambedu Market TO New Erumaivetti Palayam,bus,3,operational
GTFS_ROUTE_23975,CHENNAI_COMMUNITY_GTFS,23975,MTC,70C CT14,M.G.R.Koyambedu TO Vadapalani Bus Stand,bus,3,operational
GTFS_ROUTE_12850,CHENNAI_COMMUNITY_GTFS,12850,MTC,88R,Iyyappanthangal TO Saidapet,bus,3,operational
GTFS_ROUTE_18216,CHENNAI_COMMUNITY_GTFS,18216,MTC,54P,Poonamallee B.T TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_23976,CHENNAI_COMMUNITY_GTFS,23976,MTC,70C CT20,Vadapalani  TO  M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_11284,CHENNAI_COMMUNITY_GTFS,11284,MTC,38D,Thiruvotriyur B.T TO Egmore North R.S,bus,3,operational
GTFS_ROUTE_18217,CHENNAI_COMMUNITY_GTFS,18217,MTC,54P,Thyagaraya Nagar TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_19957,CHENNAI_COMMUNITY_GTFS,19957,MTC,114 CT5,M.G.R.Koyambedu TO M.M.B.T,bus,3,operational
GTFS_ROUTE_23978,CHENNAI_COMMUNITY_GTFS,23978,MTC,MAA2,Meeanambakkam International Airport TO Siruseri It Park,bus,3,operational
GTFS_ROUTE_18220,CHENNAI_COMMUNITY_GTFS,18220,MTC,54T,Poonamallee  B.S TO Chembarambakkam,bus,3,operational
GTFS_ROUTE_18222,CHENNAI_COMMUNITY_GTFS,18222,MTC,54V,Veppampattu R.S TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_18218,CHENNAI_COMMUNITY_GTFS,18218,MTC,54S,Poonamallee B.T TO Vadakku Malaiambakkam,bus,3,operational
GTFS_ROUTE_18219,CHENNAI_COMMUNITY_GTFS,18219,MTC,54S,Poonamallee TO Saidapet,bus,3,operational
GTFS_ROUTE_18221,CHENNAI_COMMUNITY_GTFS,18221,MTC,54T,Chembarambakkam TO Poonamallee  B.S,bus,3,operational
GTFS_ROUTE_18224,CHENNAI_COMMUNITY_GTFS,18224,MTC,54VCt,Veppampattu R.S TO Poonamallee B.T,bus,3,operational
GTFS_ROUTE_18225,CHENNAI_COMMUNITY_GTFS,18225,MTC,54VCt,Poonamallee B.T TO Veppampattu R.S,bus,3,operational
GTFS_ROUTE_19958,CHENNAI_COMMUNITY_GTFS,19958,MTC,114 CT2,Anna Nagar West TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_12803,CHENNAI_COMMUNITY_GTFS,12803,MTC,77P,Avadi B.T TO Poochiathipedu,bus,3,operational
GTFS_ROUTE_10632,CHENNAI_COMMUNITY_GTFS,10632,MTC,18K,M.G.R.Central TO Saidapet West,bus,3,operational
GTFS_ROUTE_10634,CHENNAI_COMMUNITY_GTFS,10634,MTC,18K,Saidapet West TO M.G.R.Central,bus,3,operational
GTFS_ROUTE_18223,CHENNAI_COMMUNITY_GTFS,18223,MTC,54V,Poonamallee B.T TO Veppampattu R.S,bus,3,operational
GTFS_ROUTE_12711,CHENNAI_COMMUNITY_GTFS,12711,MTC,72Ct,M.G.R.Koyambedu TO Todd Hunter Nagar,bus,3,operational
GTFS_ROUTE_12543,CHENNAI_COMMUNITY_GTFS,12543,MTC,65A,Poonamallee B.T TO Thyagaraya Nagar,bus,3,operational
GTFS_ROUTE_17488,CHENNAI_COMMUNITY_GTFS,17488,MTC,95,Thiruvanmiyur Bs TO Tambaram East,bus,3,operational
GTFS_ROUTE_18230,CHENNAI_COMMUNITY_GTFS,18230,MTC,578,Poonamallee B.T TO Sriperumbudur,bus,3,operational
GTFS_ROUTE_23980,CHENNAI_COMMUNITY_GTFS,23980,MTC,113A,Guindy B.S TO Teachers Colony,bus,3,operational
GTFS_ROUTE_12789,CHENNAI_COMMUNITY_GTFS,12789,MTC,77K,Karukku TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_12502,CHENNAI_COMMUNITY_GTFS,12502,MTC,62B,J.J.Nagar West TO Ambattur I.E,bus,3,operational
GTFS_ROUTE_16562,CHENNAI_COMMUNITY_GTFS,16562,MTC,22,Ayanavaram TO Anna Square,bus,3,operational
GTFS_ROUTE_19305,CHENNAI_COMMUNITY_GTFS,19305,MTC,104 CT,Redhills B.S To  Madhavaram B.S,bus,3,operational
GTFS_ROUTE_8341,CHENNAI_COMMUNITY_GTFS,8341,MTC,6D,Kilambakkam B.S TO Thiruvanmiyur,bus,3,operational
GTFS_ROUTE_8342,CHENNAI_COMMUNITY_GTFS,8342,MTC,6D,Thiruvanmiyur TO Kilambakkam B.S,bus,3,operational
GTFS_ROUTE_23981,CHENNAI_COMMUNITY_GTFS,23981,MTC,113A,Teachers Colony TO Guindy B.S,bus,3,operational
GTFS_ROUTE_11836,CHENNAI_COMMUNITY_GTFS,11836,MTC,555S,Kilambakkam B.T TO Perumpakkam S.C.B,bus,3,operational
GTFS_ROUTE_16250,CHENNAI_COMMUNITY_GTFS,16250,MTC,297,Kilambakkam B.T TO Thiruvallur,bus,3,operational
GTFS_ROUTE_12712,CHENNAI_COMMUNITY_GTFS,12712,MTC,72Ct,Todd Hunter Nagar TO M.G.R.Koyambedu,bus,3,operational
GTFS_ROUTE_23982,CHENNAI_COMMUNITY_GTFS,23982,MTC,70CCt R,Kilambakkam B.S TO Ramapuram,bus,3,operational
GTFS_ROUTE_23985,CHENNAI_COMMUNITY_GTFS,23985,MTC,37D R,Kalaignar Nagar TO  Vallalar Nagar,bus,3,operational
